author,body,datalegacylang
Idly_Baba,@BRICSinfo And what China says about Killing 7Million people with Covid virus? #ChinaVirus,en
StillwaterOkie,#Truth\n#Chinavirus\n#Covid\n#GainofFunction,qht
mohitsingh2196,"@cooyidada @RealWahidaAFG कोविड-19 वायरस (SARS-CoV-2) बनाया। वैज्ञानिकों का मानना है कि यह चमगादड़ों से प्राकृतिक रूप से आया, शायद पेंगोलिन या रैकून डॉग जैसे मध्यवर्ती जीव के जरिए और 2019 में चीन के वुहान में पहला मामला सामने आया। वुहान के वायरोलॉजी इंस्टीट्यूट से लैब लीक हैं!\n\n#ChinaVirus #Covid19 #China",hi
MerMaid15882072,"@XennialAngel @Patriotic_Jon #ChinaVirus really divided ppl, families horribly as it was used to weaponize using politics, agendas &amp; sadly reports coming out, #CV did &amp; is altering ppl's 🧠, etc. #StayStronger🇺🇸🙏💪",en
FreeAll_protest,今週のハイライト。重大事件。\n中国人がアメリカでウィルステロ。\n農業テロ兵器か 病原菌を密輸で中国籍2人を訴追 #ChinaisTerorist #ChinaVirus https://t.co/RPZN1VaitA,ja
TrailerParkNew,@TomFitton @JudicialWatch Yes the Wuhan #chinavirus,en
IOR_Updates,Why nobody should trust China.\n#COVID_19 \n#WuhanVirus\n#Chinavirus,en
MarkLeader2020,#ChinaVirus,qht
sen_inno,@DerGanesha Der nächste Mutant des #ChinaVirus?! Um es mit #POTUS47 zu sagen: Kina soll für diesen #Covid #BioWar BEZAHLEN. Period.,de
jjtmanu,@kaitlancollins YOU IN BED SLEEPING W HIM LIKE @RepSwalwell SLEPT WITH A #CHINAVIRUS ???,en
c2h5oh__99,Chinese are curse for the world. #chinavirus #CoronaVirus #COVID19 https://t.co/IOXkHXG1kW,en
BillyGrzanka,"@Truthtellerftm Wow I truly did not know. All of those people had dual citizenship of Israel, and all of them were Jews. If you just think about how corrupt the whole #ChinaVirus was and what they literally did to hundreds of millions of people around the world. Killed at least 50 million ppl",en
vishwas2008,@YOGESHCHOUREY1 @SanataniMuslim_ @globaltimesnews Hi #Chinavirus xi jin ping pong bastard,tl
Davih20Hugh,"@CoryBooker 🖕🏻🖕🏻🖕🏻 you Booker. Tyranny is how you suppressed free speech, arrested religious leaders, lied about the #CHINAVIRUS, Jan6th Russia, Russia, Russia, impeachment bullshit, LawFare, using Rogue Prosecutors arrests and and #CORRUPTEDJUDICARY",en
mariesf11,@WallStreetApes Do people finally believe - after the #chinavirus - after China buying up American farmland - after the Chinese invading our Universities - after Chinese spies all over America - THAT OUR ENEMY IS AMONG US?\n\n@realDonaldTrump ERRADICATE CHINA FROM AMERICA,en
swamp_draineruk,@piersmorgan Will you be taking the latest Booster shot to protect Tommy against the latest #ChinaVirus variant doing the rounds Piers?,en
Satnsfrnd,#Chinavirus #Commies,qht
SSiddiqui855,"""\""Dangerous fungus pathogen.\"" \nSounds about right for a regime that exported a pandemic. \nIs this how #CCPChina \""interacts with the rest of the world\""? By trying to make our crops vomit? Pathetic",1930204177021755603
tweetsbyhk,DAMN…. china is making new viruses 🤬\n\n#COVID19 #ChinaVirus,en
BillyGrzanka,@realDonaldTrump take away all #FederalFunding away from all of this disgraceful state #michigan they are trying to start #ChinaVirus #2 this is crazy! @FBI investigations immediately. The #CCP has infiltrated all parts of our country. This needs to be stopped now. TRASH GOVERNOR,en
VispyKH,@detroitnews @UMich as if #ChinaVirus was not enough!,en
BillyGrzanka,CNN's Alex Marquardt exits network months after costly defamation case | Fox News #LegacyMedia or #MSM is completely dead. I hope they get sued for one of their BS lies. They deserve to be sued for billions! Between the lies from #ChinaVirus #RussiaGate https://t.co/wrYkYoqDeu,en
Indian781480931,He is claiming 0 cases in #Bejing  actully cases are all\nLocked inside their homes …😂😂 so it becomes “0” #Chinavirus,en
Ms_Joanne_F,@atensnut There was one on a news report where a woman received a letter in August 2020 that her #ChinaVirus test she got in June was positive and she should isolate etc. Her son was interviewed and pointed out that this was quite impossible as she had died the previous February…..,en
ChildofGOD1008,She was a great Governor during the #ChinaVirus Thank you @Sec_Noem 🙏🏻,en
Satnsfrnd,@bitternesstojoy #Chinavirus,qme
rumba_cat,@nocontextscats No! No! Not the #ChinaVirus again!\n- Cat,en
TheRealDealDev,Uh oh... @china trying to save themselves from #tariffs with another covid distraction #chinavirus,en
Satnsfrnd,@nypost #Chinavirus,qme
rumba_cat,@LeadingReport #ChinaVirus making its return.,en
sen_inno,"@VQuaschning #Bullshit ... Kina erlebt die schwerste wirtschaftliche #Rezession, die seit dem selbstverschuldeten #ChinaVirus #COVID19 also seit 2019 anhält u. durch den #TrumpIsUnfitForOffice ZollKrieg nochmal verschärft wurde. https://t.co/N57DFZxiIw",de
jac_716,I guess I’m a Domestic Violent Extremist! #MAGA #SuckIt #ChinaVirus,en
masaharu19759,【出稼労働者の視線】\n新種の武漢肺炎(コロナ)がまた発生して世界中で大勢の無辜の方々が死ぬんだろうわな(👃ﾎｼﾞ\n#不衛生 #ChinaVirus,ja
middatyildiz,@elonmusk #WuhanVirus\n#ChinaVirus \nCovid came from a Chinese lab. \n\n @realDonaldTrump @SpoxCHN_MaoNing @SpoxCHN_LinJian @SpokespersonCHN @MFA_China @PressSec @AFP @mustafasuleyman @pmarca @Yale @LHSummers,en
alpha7B5,❗️❗️❗️❗️❗️❗️\n\n#ChinaVirus #NorthCarolina #ChapelHill,qme
Sonu2084731,Those working out and doing cardio pay heed to below leak \n#COVID19 #Chinavirus #Chineseviarus #Trump \n#Modi \n#Heartattack #exercise https://t.co/xDpwJhCfmh,en
JackPollar82352,"Joe Rogan is talking about the #ChinaVirus Pfizer VACCINE killing about 500,000 people in the US.",en
kozlik_kozlik,@thehealthb0t its a  #ChinaVirus,en
jgparks482,"#China's economy is collapsing, and the people are getting frustrated. It must be time for the #ChinaVirus to make its return. Hmm...#Globalists planning on shutting it down?\nChina Faces #COVID19 Resurgence With Symptoms of Sharp, Burning Sore Throat https://t.co/jNONnqKIvD",en
EduPiyush_01,Is the 2025 #COVID (#ChinaVirus) wave following #OperationSindoor a #CBRN bioweapon attack on India by the China-Pakistan nexus?\n\nPakistanis are planning A Gas Attack on India?? \n(https://t.co/ZANJKFYsSj )\n@majorgauravarya @PrashantDhawann @RajivMessage @sanjeevsanyal @PMOIndia,en
xiang2121,"🦠 The #NB181 variant, now spreading globally, originated in China-yet again, the world is paying the price for #Beijing's lack of transparency. How many more warnings will it take? #ChinaVirus #CCPCoverUp 🌍🚨\nhttps://t.co/gFZfQxloYT",en
Satnsfrnd,"@junogsp7 If we knew then what we know now, nobody would have injected that crap in them! #Chinavirus",en
yadu_a,@globaltimesnews #ChinaVirus https://t.co/QeILe6a74c,qme
CaliDreamingof,Denying the truth at this point is malfeasance. THE #CHINAVIRUS CAME FROM THE WUHAN LAB.\n\nEvery lie that #Fauci told has been revealed as the falsehoods that they are to protect his illegal gain-of-function research through #EcoHealthAlliance.,en
PopVox24,"@carsonkrow What wasn’t fake?\n\nThe laws they made, the ones they broke, the lives they ruined with their woke agenda. The #ChinaVirus they launched on America - those they killed - and those whose livelihood they destroyed. They created the means to cause businesses to fire exemplary",en
GumbysGarage,@XinhuaEconomy #CCP Get your spy ships out of Australian waters and stop bullying other countries. Your propaganda doesn’t fool anyone. You pollute our world with rubbish and hate. #Chinavirus #TiananmenSquare #Covid,en
s30366803,It's time to give Taiwan nuclear bo#b. #Chinavirus #ChineseVirua,en
RashidAlba28263,"""#Xi's lapdogs whine about \""poison pills\""? Good! \nThe world's finally wising up to the #CCP's toxic influence. Their \""multilateralism\"" is just a virus spreading economic dependency. Isolation is the cure! #ChinaVirus 1/3\nhttps://t.co/kD2x1LeUHu \n\n@HKokbore""",en
UttarandhraNow,మళ్ళీ బులెట్ లా దూసుకు వస్తున్న కోవిడ్. లాక్ డౌన్ దిశగా దేశాలు!\n\n#Covid #ChinaVirus #Lockdown #UANow https://t.co/2JdfiWUPyK,te
c2h5oh__99,Are they infected from wuhan virus??\n#wuhanvirus #COVID19 #chinavirus https://t.co/H1dqLxmYLZ,en
Bikash63793,@gaofrank75 @lca_tejas_ Wuhan virus #covidvirus #chinavirus https://t.co/jHUIdtWK28,in
real_bossdog22,"https://t.co/ho3KcfQqRq\n\n#ccpchina #chinavirus #kungflu model minority drug dealers. Black ~10% is who #WhiteSupermacy blames as they are in business with ric3 rock3ts &amp; rucas. Oliver North/Iran Contra or see #TomCruise in American Made. Buy md, jd, phd tech bros/top surgeon sh1t",en
JDTXOGT,@zhu_jingyang #ChinaVirus ojalá que el mundo les cobre toda la muerte que crearon. https://t.co/sbiYMrKgrV,es
MerMaid15882072,"@Susan_Dupres @SerranoForWA @stevejoncus Biochemical Warfare was what they intended, ppl fell 4 the 🐂💩 #ChinaVirus, took the #jAb &amp; now..consequences! Us #PureBloods fought2 NOT get the #jAb, ppl lost livelihoods &amp; jobs BUT we knew their game! Now it will be up 2 us 2 save WA,🇺🇸, 🌐!\nCheck out Japanese CV reports😱😒",en
DPLRBL92106,Devil wore a lab coat.\nFentynal ##SleepyJoe \n#bidencrimefamilly \nFAUCI ANYONE?\n#ChinaVirus \n\n#MAHA\n\nhttps://t.co/NBctjHg6dr,en
OnlyInMumbai,"India should thank China from the bottom of its heart! Had China not indulged in that military misadventure in #Galwan during the #ChinaVirus pandemic, India may not have been as well-prepared and well-equipped.\n#IndiaPakistanWar #OperationSindoor",en
JackPollar82352,It certainly sounds like these leaders wanted &amp; planned for the #ChinaVirus. Are you surprised?,en
OU812A_,"Heard a car dealer add on the radio today where they called the China virus the China virus, if it weren’t a Ford Dealership I would have been there today to buy a car #chinavirus #MAGA",en
jiffyman9,@JustinRose99 @TruistChamp #ChinaVirus strikes again!,en
Jesustwins2,Skylab advance ending \n#chinavirus leak for ending space #EvilDead,en
jjtmanu,@mjfree YOU ARE A CORRUPT CUC DEPLORABLE PUKE …. #FANGFANG #CHINAVIRUS #CORRUPTDEMS @CNN @cnnbrk @cnni  PROMOTED KILLERS OF USA CITIZENS U D F P C TR SM https://t.co/zFtPYI9CPN,en
Santanu_100,Corona Virus 🦠 \nChinise 🇨🇳 Mouthpiece \nSlave Of Xi Jinping\nFraud &amp; Fake News @globaltimesnews 📰🗞️\nJust Fuck Off\n\n#ChinaVirus #coronavirus #XiJinpingVirus #PakistanBehindPahalgam #PahalgamTerroristAttack #OperationSindoor #IndianArmyForces #PakistanTerroristState #ChiniseVirus https://t.co/MWzBy5fOkT,en
MerMaid15882072,"@matt_vanswol Stage 4 Warrior here....29 yrs C free this Nov. There's Life after C highly suggest living purest life possible when it comes 2 food, medications &amp; mental wellbeing!\n#ChinaVirus was a farce, my Veteran DoD employed DH was threatened 4 6-7mths of being fired, stood his ground! 🙏",en
tarusharan,"@globaltimesnews 🤣🤣🤣 china's truth every one know. How they lied about #ChinaVirus their economic conditions, their population count. Keep on others laugh on you jokers.",en
Jatin_Kotian,@NewsArenaIndia @MFA_China @ChinaSpox_India #chinavirus #wuhanvirus,qme
qbanaso888,Can you #ChinaVirus revenge????,en
real_bossdog22,https://t.co/UGvhe1Mw8t\n\n#ccpchina #kungflu #chinavirus have the guile to talk about #DEI. Most educated people/model minority are liars ie #zionist #zionism weisselberg. Tomorrow wake up as world top md/surgeon or a tech guru #ElonMusk,en
JPhlewid,"While the demonrats where drafting impeachment articles in 2019, POTUS45 was warning the country (those that would listen) about a pandemic that would later be known as the #ChinaVirus https://t.co/p5t8BW0gg4",en
serr8d,Remembering the #ChinaVirus…thanks #CCP!,en
FiveofFiveOR,@CBSNews China and our corrupt ruling class crushed America's middle class.  #ChinaVirus,en
middatyildiz,"@zerohedge #China #WuhanVirus #ChinaVirus \nChina has admitted to intentionally supplying fentanyl to the U.S., fueling a crisis that drives billions in healthcare costs, raises insurance premiums, destroys lives, and increases crime in inner cities. Shouldn’t China face consequences for",en
alex_091209,President Trump has put China and Xi into a corner…\n\n#china #chinavirus #wuhanlableaks,en
NigrumFry,@AskMeLaterOn @DNIGabbard @realDonaldTrump #CCPvirus #ChinaVirus \nhttps://t.co/9zBcL4vwPi,qme
NigrumFry,@AskMeLaterOn @DNIGabbard @realDonaldTrump #ChinaVirus #CCPvirus  \nhttps://t.co/ZYCebjDthZ,qme
NigrumFry,@AskMeLaterOn @DNIGabbard @realDonaldTrump #WuhanVirus #ChinaVirus\nhttps://t.co/M6h8DysNDU,qme
Satnsfrnd,China blames US for origin of COVID-19 and turning 'deaf ear to the numerous questions over its conduct' #Chinavirus #Commies\n\nhttps://t.co/QPAgXVcav9,en
1SGMoe,BS CHICOM PROPAGANDA 🖕🇨🇳 #CHINAVIRUS https://t.co/kbsjGD1MgZ,pt
Eco_Promos,Pretty sure the #ChinaVirus is going to get blamed for the #TrumpRecession \n\n#trump #China #economy https://t.co/NtQ7Qe5CUM,en
playofftanaka19,if you’re at the yankees vs orioles game can you please tell the guy sitting behind home plate to take off the mask it’s ridiculous. how could you be wearing those masks 5 years after a fake virus #repbx #chinavirus #retarded,en
alex_091209,Hold them accountable.\n\n#china #chinavirus,en
BlastProphet,"@MFA_China Could you just say it plainly? What's the virus this time? Which local market? And to where are you going to send the first flight of the infected? And lastly, and this is important, what should we stock up on?\n\n#chinavirus\n#TakeDownTheCCP",en
Kotian_Jatin,@ChinaSpox_India @sheela2010 #wuhanvirus #chinavirus,qme
tarusharan,@timesofindia @CMShehbaz means like china supported in investigation during #ChinaVirus #WuhanVirus #Covid,en
ChoiceNewsNet,"🌐\nAll Talk With Holding China Accountable For Lives Lost, Let Alone The Financial &amp; Emotional Disaster It Caused\n\nHow Do you Quantify A Loved One Dying With No Family Allowed Next To Them As They Died Of COVID-19 ???\n\n#ChinaVirus",en
real_bossdog22,https://t.co/2lZyPWB8ir\n\nSit down &amp; be quiet #ccpchina #chinavirus #kungflu. Rice rockets dont know sh!t just build #techtwitter cheaper than the rest. If #apple #iphone made in US price would go +1K. Your place #aapi #ivyleague vermin is cheap labor; you dont question others,en
greg1hoey,0,1915286378923118806
BigJordanHump,"Walking behind a double masker on speedway rn, frantically coughing directly on her, doing the lords work this humpday. #ballstoo #maskwontsaveyou #chinavirus",en
alex_091209,"Reciprocal tariffs are just the beginning.\n\nThe second is about #chinavirus receipts…\n\nBe careful of what you wish, china and adversaries… you are gonna prepare for something bigger which is another pandemic?",en
KimAubin1,@magachrchpastr #ChinaVirus https://t.co/TjIqCuxHdx,qme
masaharu19759,#WuhanCoronaVirus #ChinaVirus,qht
Satnsfrnd,@WHO @AshBloomfield #Chinavirus #Commies,qme
drac1o,@sanitos @FreddyOliviery #ChinaVirus https://t.co/grzvjiloKL,qme
cbr1000racer,@GuntherEagleman #ChineseVirus #ChinaVirus #ChinaCoronaVirus #WuhanVirus #WuhanCoronavirusOutbreak #Wuhan  #WuhanOutbreak #KungFlu #ChinaLiedPeopleDied #COVID19 #WHO #WHOLiedPeopleDied 🦠 🇨🇳 🦠 🇨🇳 🦠 🇨🇳 🦠 FUCKING CHINA!!,en
idum_f,Pero Trump se la tiene jurada a China desde el #ChinaVirus.\n\nLa caída de China precederá a la caída de la cueva de serpientes UEropea.\n\nCc @Beholder_FF,es
simplythebestRR,Lab Leak: The True Origins of Covid-19 – The White House!!!!! #ChinaVirus  https://t.co/LdCdE8bZTN,en
Yorks_T_Drinker,Was Trump right all along? #chinavirus,en
BrianLoughrin,3,1913430359250813058
QHearts2022,#COVID_19 #fauci #chinavirus https://t.co/Vbvtg736Ix,qme
Satnsfrnd,@01Funkytown #Chinavirus #Commies,qme
SundevilSal,Fauci should be indicted and prosecuted #ChinaVirus @CNN @tedlieu,en
snarkycheeky,@zhao_dashuai The yellow peril have killed millions of whites with #ChinaVirus. Now the yellow peril are threatening the white world with what it calls “White Emperor”. The yellow peril also flood the West with its immigrants and students acting as 5th Column who have hollowed out the West and,en
Satnsfrnd,#Chinavirus #Commies,qht
ihrsoichso,"@BMG_Bund @WHO @Karl_Lauterbach @DrTedros So schaut jemand, der seine eigenen Aussagen bezweifelt\n#Lauterbach \n#WHO\n#Chinavirus",de
mcmerton85373,8/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/QBwgra8Qu3,und
mcmerton85373,7/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/f9RE9y8Zet,und
mcmerton85373,6/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/zXqAWMYbcp,und
mcmerton85373,5/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/AY7coeQhjj,und
mcmerton85373,4/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/MkXcCoIUMo,und
mcmerton85373,3/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/Adpctl77Pm,und
mcmerton85373,2/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/6X1lFjr7DR,und
mcmerton85373,1/8 @RepBradWenstrup #plandemic #chinavirus @I_Am_JohnCullen #vengeance https://t.co/dau19gX2hG,und
SimpleDawg,"@MilaLovesJoe I was at 42years, 354 days when the #ChinaVirus took her....",en
kasun_mark,"#China, #chinavirus, #chinavirustrump,#chinavirusanddemocratfunding, #chinatariffs, #stopcovidfromchina, #chinaanddemocrats, #chinagermwarfare",qht
rjerke_snp,@WallStreetMav Never forget: #ChinaVirus,en
TXluvsnoBSTrump,@LibOrNormal @JamesPleickhar2 Yes as they cause COVID #ChinaVirus,en
IAmManofJustice,"I Didnt take any pharma-govt mafia scam #vaccine for #chinavirus. No one dare label me Left or woke. It was just use of common sense even though in a panic, fear stricken public &amp; dictatorship environment\n\n#RoohAfza is pan dabba wala pan spit bottled. Enjoy it who want to\n#india",en
mariesf11,@SenateGOP Hold them accountable for the #chinavirus,en
StevenH010101,@JDVanceNewsX Got to be a big fat YES.. I wouldn’t allow fresh faces in from China.. China must face up to what to unleashed on the world. I like to call it the #chinavirus,en
wadezdi,@MarkJCarney #chinavirus,qme
mlosuna,Newly surfaced report provides more clues on #COVID outbreak source and timeline. No surprise that #JoeBiden hid the truth about the #chinavirus. #Wuhan #China #fakenewsmedia  https://t.co/fvXG4yjddB,en
mariesf11,"@MJTruthUltra This is the MOST accurate that I've heard in many years - finally the USA is on top of this CCP invasion.\n\nThe #chinavirus was sent into the world by them to weaken us-and Biden let in the young military age ones in droves.\n\nAnd, you know they're on this platform reading&amp;watching",en
DFKentdale,"We've known all of this.  Now, we need to know whether it was purposeful.  We need to know about the push to shove an experimental gene therapy into everyone's arms. We need to know about the deaths and injuries that caused.  #COVID19 #lableak #Chinavirus #vaccineinjury https://t.co/KGi34TjHHY",en
bostonuniv1987,"Trump’s win on tariffs!\n\nWhy play hardball with #China?\n1. They’ve been stealing our IT and selling it back to us for years.\n2. They gave us the #ChinaVirus on 2020\n3. They are the biggest threat to American security, bigger than Russia https://t.co/aY6g4A1jEu",en
TorosSahakian,The Atlantic Insists on Covid Denial \n#COVIDdenial #Covidhoax #ChinaVirus\nhttps://t.co/moQeznsrqR via @brownstoneinst,en
ATrainGames,@officialellymay @SenDuckworth @SenDuckworth You serve the Party of OPPRESSION (200 years and counting) so your bias is clear. \n\nWhere were you when Biden was DISCHARGING service members for refusing the #ChinaVirus VAX?? Hmm? \n\nHow's that worked out for so many who took it?\n\nHow's your stock portfolio doing? https://t.co/aYkoLMJEhX,en
Satnsfrnd,Newly surfaced report provides more clues on COVID outbreak source and timeline. #CHINAVIRUS #Commies \n\nhttps://t.co/MaZ31HA4ka,en
mlosuna,Newly surfaced report provides more clues on #COVID outbreak source and timeline. No surprise that #JoeBiden hid the truth about the #chinavirus. #Wuhan #China #fakenewsmedia  https://t.co/fvXG4yjddB,en
bostonuniv1987,@LeadingReport Let’s not forget the gift the Wuhan Lab sent to America in January of 2020!\n#ChinaVirus #Covid19,en
kttk2345678,Leaked #China #CDC Document Confirms New H5N1 Strain More Contagious In Humans \n\nhttps://t.co/u6Rb0s1MVC #CHINAVirus #KungFlu #COVID_19 #covidlockdowns #vaccinedeaths #ChineseVirus #FauciForGITMO #Fauciisamassmurderer #democratsdidthis #globalistscum #vaccinemandates https://t.co/gxQHS6nP9j,en
rjerke_snp,@leiatheinvestor 👏👏👏👏👏 #GoTrump #MAGA #ChinaVirus,qme
USACitizen001,@DrNoMask @P_McCulloughMD @NicHulscher @McCulloughFund No more #chinavirus #deathjab shots for you!!!,en
KoronaKitaya,🦠🔬☠ #ChinaVirus,qme
CoeurDeCresson,"Electing a President that has pissed #XiJinping, is not a very smart move bybl itself, mind you! “#ChyNah, #ChinaVirus”\n\n#TariffWars",en
mariesf11,@GuntherEagleman GO FOR IT @realDonaldTrump \n\nPAY BACK FOR UNLEASHING THE #chinavirus on America and the world.,en
rjerke_snp,@ducavendish 👏👏👏👏👏 #GoTrump #MAGA  #ChinaVirus,qme
doug_maga,@kevinolearytv I will go with #Trump doesn't think 400% is enough after #CCP #Chinavirus killed millions...😉#China can't possibly win this!,en
ChaosActual2025,"China, China, China\n\n#ChinaVirus \n\nGermany's Merkel in CHINA in Early September 2019 as US-China Tensions were Rising\n\nMerkel's visit included a visit to WUHAN \n\nMerkel Later Covered Up the German Intel Report Blaming Chinese BioLab in WUHAN for Pandemic Outbreak\n\nSeptember 2019 https://t.co/rynMvEbAXd",en
bostonuniv1987,"This is about leveling the trade playing field, retaliation for the #ChinaVirus and buying American farmland!\n#AmericaFirst #FuckChina",en
BostonMedic95,@GuntherEagleman Yep and this shows we learned NOTHING from that #ChinaVirus Start making  shit here.,en
bostonuniv1987,#Fauci #ChinaVirus #WuhanLab #ChinaTariffs https://t.co/5amVGVeoCG,qme
greg1hoey,0,1909806878592315690
PassTheTe,@VladHTX @NoLieWithBTC #China threatened just that during COVID! Withholding  prescription drugs because Trump kept calling it the #ChinaVirus...which it was! #LieWithBri reminds me of a menopausal maiden...always in hysterics😉,en
Chadderboqs01,@DianeToucan #Chinavirus\n\nNever forget.,en
USAbest1forever,"@DerrickEvans4WV He is dangerous man involved with the #ChinaVirus from #China labor in #WuhanChina, and #China is dangerous.",en
MerMaid15882072,@Shauna_Sowersby Bigger crowds during #ChinaVirus!,en
Satnsfrnd,@Nuked4Every1 Maybe he'll catch it the next time he's at Wuhan? #Chinavirus,en
knueppeldick,"Nun, dass in der Jetztzeit das Buche von #Masala und das Buche von #Nymoen untereinander im Buchhandel stehen, während wir 5 Jahre kopflos und geschäftig das #ChinaVirus bemuttert (#Impfpflicht; #BND; #Benko), jedenfalls den #Landkrieg in die Wahl-Leitung durchregiert bekommen",de
rjerke_snp,@AmazoniaAzulBR 🙏🙏🙏🙏🙏 #GoTrump   #MAGA #ChinaVirus,qme
rkr16,@tanvi_ratna Beleive it not! \n\nThe world will perceive this as a #DunalVirus same as the bigBoss coined the term #ChinaVirus \n\nThe world in a mess is no recipe for Make America Great Again\n\nRather this is My Arithmetic Gone Awry moment!,en
ChinaNewsVPN,#Deepseek #chinesespy #chinavirus https://t.co/3RhUdPpshu,qme
wombatk1,"@Mollyploofkins ...And keep taking your ivermectin and bleach to stave off COVID infection (remember that #ChinaVirus - it's still a pandemic, Trumps asinine not measuring it, not testing tactics hasn't made it go away).",en
Mike061994,@TheMaineWonk 2020 #chinavirus.  Nice try,en
Mike061994,@Strandjunker Seems this one forgot what was happening in the world in 2020.   #chinavirus,en
RogerReagan5,@carlsson808 @awealthofcs @IfindRetards Awww the PlanDemic Covid19 was released upon the world - FUNDED BY ANTHONY FAUCI at the Wuhan Lab #ChinaVirus\n\nThe China Virus was released to further delay Trump's tariffs &amp; stop re-election. Remember Trump blocked Flights from China? \n\nThese Covid Tests are they in the Room? 🤡,en
realRenHo,"@Mike_Pence @FoxNews @AmericanFreedom Remember the guy who REFUSED *Always* to Say, #ChinaVirus #ChineseVirus",en
coldpludge,@JeckovKanani I'm what they call A Pure Blood! #covid #chinavirus #Wuhan #prosecuteFauci https://t.co/ocCnTyklFq,en
Scurraterrarum,"@TrumpVVon It was easy to see the #ChinaVirus was a bunch of BS early on. And I don't trust the government to make those decisions for me. My body, my choice.",en
doug_maga,@RobertKennedyJc Yes and the #CCP #Chinavirus,en
lelandwong,@activeasian Trump called it the #chinavirus,en
HUDMotorsports,We all knew #ChinaVirus was from a Lab leak 👇,en
Jim_Worrall,@RobertKennedyJc Never should have been included. The #ChinaVirus #vaccine is more dangerous than the illness.,en
Real_AzKyle,"@catturd2 .\nIt’s gotta be related to the #ChinaVirus &amp;/or the blood clotting, heard stopping vaccine?\n\n#ProudlyUnPoisoned 💉 🚫 https://t.co/GeoQrb3MTw",en
nohomenoland,"@Binyaamem7 @Jiankui_He Title: Murder master, #ChinaVirus",da
SundevilSal,Cc: @tedlieu #ChinaVirus,und
anticommie71,"@jammles9 @demmick_debra @catturd2 Also since Covid, strangely I’m very good at math now.  #chinavirus",en
Meatdabag,"@realDonaldTrump @elonmusk The EcoHealth Alliance funneled taxpayer $ to the Wuhan lab, helping create the pandemic disaster. They STILL haven't been fully held accountable. Permanently BAN and DEFUND these reckless scientists. No more U.S. grants, EVER! #ChinaVirus",en
macedonmetal74,"What's the covid vaccine shot count ,currently 10, 20 are there still idiots who take it? 🤣🤣🤣🤣\n#covidscam #chinavirus",en
swamp_draineruk,@BasherWatts Another mutation of the #ChinaVirus probably Basher,en
jjtmanu,@RepSwalwell YOU A #CHINAVIRUS  BANGBANG #FANGFANG @PeteHegseth  @kashpatelfbi_ @PamBondi  WHEN WHEN WILL YOU ARREST THIS TRAITOR …..,en
ZeeTeluguLive,China finds New Virus | చైనాను వణికిస్తోన్న మరో కొత్త వైరస్!\n#ChinaVirus #newvirus #ZeeTeluguNews https://t.co/xE8dIRw9hW,te
Harbour_Frank,@Bubblebathgirl @AGAndrewBailey Bravo Missouri! \n\nA land that respects Its citizens!\n\nWhy in the world #SPAIN is not doing exactly the same with 130.000 fellow Spaniards dead by the #ChinaVirus?,en
Kidtrollingyou,"@EndWokeness They killed my father in a 5-week period, and we couldn't visit him in the hospital 💔 \n\nLiberal trash governors working overtime to hurt us 8n every way possible. \n\n#Chinavirus",en
surnell,"Thank you @TongGuan39 for bringing this to my notice. What a journey it was. Met big number (40K+) friends, diverse in all respects but united by common goal to help #Karnataka fight the #ChinaVirus under guidance and leadership of @Captain_Mani72 Salutes to each #CoronaSainika",en
1972book,4,1903776560680714687
jiffyman9,"Nah, anything that has to do with #covid #ChinaVirus is fake news! Ask @potus!",en
billy_Boyle1314,@dbongino I wonder who got suspicious of @Fauci and @BillGates #GainsFromVaccine and #antivaxx first 🤔 @potus with the #ChinaVirus in 2020/2021\n\nSir #twotierkier @Keir_Starmer Reveals How He Would Handle #AntiVaxxers &amp; Reacts to the New COVID Measures | GMB\n\nhttps://t.co/seaYXHBQLY,en
billy_Boyle1314,@EricLDaugh I wonder who got suspicious of @Fauci and @BillGates gain of function #antivaxx first 🤔 @potus with #chinavirus in 2020/2021\n\nSir #twotierkier @Keir_Starmer Reveals How He Would Handle #AntiVaxxers &amp; Reacts to the New COVID Measures | GMB\n\nhttps://t.co/xrKoMLqJX4,en
billy_Boyle1314,@NEWSMAX I wonder who got suspicious of @Fauci and @BillGates gain of function first 🤔 @potus with #chinavirus \n\nSir #twotierkier @Keir_Starmer Reveals How He Would Handle Anti-Vaxxers &amp; Reacts to the New COVID Measures | GMB\n\nhttps://t.co/xrKoMLqJX4,en
Harbour_Frank,"""@PhilAMellows Cómo olvidar... \n\n\""¡Sin besos",oe
LEXIT20201,@townhallcom Oh did you forget when you shutdown schools during the #ChinaVirus #Hypocrites,en
