author,body,datalegacylang
S.k.T.J,"They say memory fades, but the land remembers every name, every village, and every heartbeat etched into the 1946 map 🇵🇸\n#Palestine1946 #HistoricalPalestine #FreePalestine #Nakba #RightOfReturn #PalestineHeritage #LandDay #SavePalestine #PalestineWillBeFree #ExistenceIsResistance https://t.co/XXdEtlKuWd",en
Vinny Ibarra,@Sum_Ting_Wong19 @lluvrofsports @jonschaeffer @DSmithShow @MartyCaswell @JimRussellSD @schaefferandsli IF THEY SUPPORTED THE MURDEROUS GENOCIDAL EVIL Israel.... THATS WHAT WOULD BE WRONG \n#FcukZionistIsrael\n#FreePalestine 🇵🇸🇵🇸🇵🇸,en
オッカー久米川,#FreePalestine\n#NoWar \n#テレビが流さないなら街で流そう\n#市民から市民へ\n#イラストデモ,qht
★King★Therapy★ 🎒🇵🇸,DONATE and SHARE  \n#FreePalestine,en
goodmorningeveryone,@jacksonhinklle #FREEPALESTINE #FUCKIDF #FUCKISRAEL #FUCKGENOCIDE,qme
Katie 🍉🇵🇸,Israel must be stopped! The genocide and ethnic cleansing of Palestinians has not stopped! #FreePalestine https://t.co/DSdCDMNsVG,en
★King★Therapy★ 🎒🇵🇸,DONATE and SHARE \n#FreePalestine,en
charles rachlis,@hakanboyv @48thAve Free Hussam Ebu #Safieh @Forbes @nytimes @AOC @BernieSanders @MIT @AJENews @Columbia @UN #FreePalestine,de
✳️🔻🌪️🥁🏹carany🏹🥁🌪️🔻✳️,#طوفان_الأقصى\n#freepalestine\n#Resistance ✌️😘 \n#is #beautiful,qme
kyo0305,@hichamtowfik I stand with Francesca Albanese.\n#FreePalestine \n#GazaHolocaust \n#WestBank,en
Olga,"Make your choice, #FreePalestine or #Boycott genocidal supporters.",en
Sema Suda 🇹🇷,"Zulüm Direnişi Yaratır\nDirenmek Terörizim Değildir,\nZulüm Öyle.\n\nGazze'yi Gör\nFilistin Çalınıyor\n#PalestineIsBeingStolen\n🇵🇸 #FreePalestine 🇵🇸 https://t.co/WUjPCmB3XE",tr
赤目🌳🇵🇸🌏,有明に向かってますなう。🚃🚃🚃💨💨\n🌏 🕊𓂃 𓈒𓏸◌  🇵🇸\n#nowar\n#FreePalestine\n#SanctionIsrael https://t.co/eEvP9ooleF,ja
Yusuf Soule,❤️ and 🧠 required. #FreePalestine,en
Bibina,Free Gaza \n#FreePalestine,en
Wingerr,@EngHafez189 😰. ❤️🇵🇸🍉. #FreePalestine https://t.co/voZpFvNBRn,und
✳️🔻🌪️🥁🏹carany🏹🥁🌪️🔻✳️,#طوفان_الأقصى \n#FreePalestine\n\n#fuçk #ItamarBenGvir👹\n#איתמר_בןגביר,qme
Ben Jacobson,This is what genocide looks like #FreePalestine,en
PercikanNurani,https://t.co/aIzaF9d1Li laugh untill all of you passed away #alaqsamosque #freepalestine #releasehostagepaleatinepeoplerightnow,en
Ami,This is WHY THEY KIDNAPPED THIAGO! He makes a lot of people think twice! #FreePalestine  https://t.co/Fpzar4p2JV,en
✳️🔻🌪️🥁🏹carany🏹🥁🌪️🔻✳️,#طوفان_الأقصى\n#freepalestine \n\n#fuçk #Rothschild 👹,qme
rodera,@MHurabiell Hey Marie you do know your stance on Palestinians and the genocidal state of #Israel is what’s going to sink your candidacy right ? Letting you know now before you waste your time and money running a doomed campaign 🤷🏻‍♀️\n#freepalestine\n#freegaza,en
LeonardoDíaz,Los veracruzanos somos el mero camarón del coctel ¡como chingao no!\n#FreePalestine https://t.co/wrpVL4FPEz,es
MY_MUSLIM🇵🇸,#FREEPALESTİNE #FreePalestine✊🏻🔥🇵🇸⚖️‼️,und
✳️🔻🌪️🥁🏹carany🏹🥁🌪️🔻✳️,#طوفان_الأقصى\n#freepalestine \n\n#fuçk #palantir 👹,qme
Wingerr,@ahmetgemici2990 #FreePalestine\n\n😰. ❤️🇵🇸🍉 https://t.co/rNHTN9JrGm,und
Pablo 🔻,"@Th447371 @implausibleblog @schneiderhome Hey retard,  resistance is only terror for racist colonists \n#FreePalestine 🍉",en
rodera,@MHurabiell #israel is an apartheid state that’s committing a holocaust against Palestinians in #Gaza\n@IDF @IsraeliPM @israelpolice are war criminals \n#freepalestine\n#freegaza,en
Mr. Kiwi,@Jandal_It @rikibowler Was very pissed off I missed the #StopWarsAotearoa protest rally on K Road 6pm Friday 1st May 2026 but pleased that TVNZ covered it 1st item up on the bedraggled 6pm news. \n\nKeep making noise everyone. #freePalestine #BDS,en
fatıma sultan can,#FreePalestine https://t.co/RwGPspI6oC,qme
fatıma sultan can,#FreePalestine \n#ÜlkemdeSiyonistİstemiyorum\nhttps://t.co/i848R4cV9t,qme
Bilal Saeed,"From the river to the sea, Palestine will be Zionist free. \n\n#FreePalestine 🇵🇸🇵🇰🇮🇷",en
Pablo 🔻,"@Montpop2000 @MothinAli All of humanity does, only dickheads like you try to portray it as anything but a resistance movement\n#FreePalestine 🍉",en
Nadirah Othman 🆓🇵🇸🇸🇩🇨🇩,@gbsumudflotilla #SanctionIsrael \n#ISRAELGUILTYWARCRIMINALS\n#FreePalestine,qme
FBananapants,"@dandouglas It's also on the BDS list though, so don't buy one of these. They support the gen0cidal apartheid state of 'Isn'tReal' while they ethnically cleanse Lebanon and Gaza and expand settlements into the West Bank.\n\n#FreePalestine",en
Humaira,You don't need to be a muslim to stand up for\nPALESTINE\nYou just need to be\nHUMAN\nMay Allah ease their sufferings. AMEEN \n#FreePalestine https://t.co/Lc1nqwpGbM,en
UAProgressive,🚨 Free #ThiagoÁvil 🚨#FreePalestine,en
"🍉kdj lophs🩶🩶❤️‍🔥 yjh, hates tomato🍅","he was a big deal apa monyet bgt rebecca fang kuang ini, tobat. 5buku lu isinya tentang colonialism trs ANJING  lu nulis kek gini? otak lu APA KABAR njir, hate so much about colonialism then dgaf about colonialism, sorry i mean genocide? #freepalestine",in
Seattle 🇵🇸,"#GazaGenocide #FreePalestine from Israel, Trump and Kushner. They did this. Mass murder and theft for real estate and resources. Our Congress is silent.  @FoxNews @WhiteHouse @RepThomasMassie @RoKhanna @RashidaTlaib",en
Maria🇵🇸,#FreePalestine,qht
Rose Anaya∞⁸,"I can't believe there are people all around the world loosing their freedom, their income, their jobs for saying this is wrong, for standing for life, for justice and love.. please never stop talking about Palestine \n#FREEPALESTINE #stopISRAEL",en
Gemma 🇵🇸🇵🇸🇵🇸,"@Chuckflies @TheSaviour Well, promote it, name it. Be the difference. Solidarity, bro! #FREEPALESTINE 🇵🇸 . Fukc false 'history'",en
Maxi Kossy,@MostafaBNaim1 😰😰 it is sickening.\n#FreePalestine,en
Army🕶️,@ahmetgemici2990 Hasbunallah wanikmal wakil 🤲🏻 \n#Freepalestine 🇵🇸❤️,in
Army🕶️,@Sa7atPl Hasbunallah wanikmal wakil 🤲🏻 \n#Freepalestine 🇵🇸❤️,in
Army🕶️,@AlTopeyPunto891 Hasbunallah wanikmal wakil 🤲🏻 \n#Freepalestine 🇵🇸❤️,in
Santiago,"@PamphletsY @Anruh3 Mi #Mexico, nuestro #Mexico\n#FreePalestine\n#FreeDrHussam\n🇲🇽🫂🇵🇸",es
Mustafa Erdoğan,"Selâmûn aleyküm, Hayırlı Sabahlar.         \nAllah'ın rahmeti bereketi üzerinize olsun.\n#FreeTurkistan\n#FreePalestine\n#FreeIran‌ https://t.co/wuDBbNKzXj",tr
Army🕶️,@OnlinePalEng Hasbunallah wanikmal wakil 🤲🏻 \n#Freepalestine 🇵🇸❤️,in
🇵🇸🇨🇩🇱🇧🇸🇾🇵🇰🇾🇪🇮🇷🇻🇪🇨🇺,@NERevolution @Footy_In_NE_Fan #FreePalestine,qme
Aquiles Vaeza 🇨🇴,#PalestinaLibre #FreePalestine #YoEstoyConPalestina #NoApoyamosGenocidios #GazaHolocaust #PalestineLivesMatter #PalestineUnderAttack #Zionists #ZionistsAreTheRealTerrorists #ZionismIsTerrorism...,qht
ғᴏʀᴇᴠᴇʀ ᴘᴀʟᴇsᴛɪɴᴇ,Palestinian rock stars 🌟🇵🇸 Real Semites vs the Epstein class.\n\n#FreePalestine\n#SahabatPalestina_ID\n#ForeverPalestine\n#GroupPalestine https://t.co/qZ5BKQskSn,en
T. ALİ Taşcı,"/ARSIZ ADAM/\nAyıp ne, günâh ne, bilmiyor adam\nYüzüne tükürsen, silmiyor adam\nMemleketi dilim dilim diliyor\nKarpuzu yutuyor, dilmiyor adam\n\n/A. Karakoç/\n\nHIRSIZ VAAARR...\n\n#FreeGaza #FreePalestine 🇵🇸🇹🇷\n#GazzeyiUnutmaUnutturma 🇵🇸🇹🇷\n\nSelâmun Aleyküm!\nHayırlı, Huzurlu Sabahlar 🤲🌻☕️ https://t.co/JS6dQl3b3u",tr
Aquiles Vaeza 🇨🇴,#PalestinaLibre #FreePalestine #YoEstoyConPalestina #NoApoyamosGenocidios #GazaHolocaust #PalestineLivesMatter #PalestineUnderAttack #Zionists #ZionistsAreTheRealTerrorists #ZionismIsTerrorism...,qht
Nistar Yamin49 🇺🇸🇮🇱🔯,@Malcolm_Pal9 #FreePalestine was historically an early 20th Century Zionist movement. https://t.co/wcs5lAgEhT,en
Aquiles Vaeza 🇨🇴,#PalestinaLibre #FreePalestine #YoEstoyConPalestina #NoApoyamosGenocidios #GazaHolocaust #PalestineLivesMatter #PalestineUnderAttack #Zionists #ZionistsAreTheRealTerrorists #ZionismIsTerrorism...,qht
Fatma Nur Çiftçi,"""\""...ALLAH'IM ! Müslümanlar olarak canımızı al",2050764916382937480
ゲダイ,今日はこちらに参加するよ🍉\nイスラエルのヤバみが秒で理解できるアクションだよ！\n雨降ったら撤収するけど秒だけでもウェルカム〜！見にきてね👀\n#FreePalestine,ja
paliyana,#FreePalestine  🇵🇸🇵🇸🇵🇸\n\nhttps://t.co/7udFM3OpGj,qme
Gabi🇺🇦 🌻,And we will vote these #GenocidalManiacs shit bags out of every single electorate across the globe \n\n#FreePalestine,en
fixated person 🇵🇸🕊️🇵🇸 (gold tick),@yazanomarrr @Jillian18277886 #FreePalestine \n\n🇵🇸🕊️🇵🇸,qme
CleanPast,#FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence #FromTheRiverToTheSea \n\nhttps://t.co/kxwhsyjWA5,qme
Şayir Selda,@m_eminyildirim @gbsumudflotilla #FreeThiagoÁvila\n#FreeSaifAbukeshek #FreePalestine #AllEyesOnGlobalSumudFlotilla #SumudFlotilla,qme
中澤陸 🇵🇸🍉🕊️,20年以上前にNGOの方から貰ったネックレス、未だにかっこいいので、時々会社に着けて行く。\nペンダントトップがパレスチナ地方の形をしており、真ん中にアラビア語で「パレスチナ」と書かれている。(私は読めない…) \n\n静かに反戦活動。#freepalestine https://t.co/v0gC9GIkEo,ja
Sahra 🇹🇷,@sema_suda 🇵🇸 #FreePalestine 🇵🇸,qme
Sahra 🇹🇷,@sema_suda #FreePalestine\n#SaveGaza,qme
Sahra 🇹🇷,@sema_suda #FreePalestine\n#SaveGaza,qme
The logic of mind,"Radical Evangelical Christians —\n if you’re truly radical, prove it.\nEngage. Learn. Speak.\nNot with anger. Not with insults.\nBut with courage.\nStop ignoring Islam.\n#FreePalestine\nhttps://t.co/boneZNSctl",en
Sahra 🇹🇷,@sema_suda 🇵🇸 #FreePalestine 🇵🇸,qme
Srjaveed Riyazuddin,@nadaa01012 #FreePalestine,qme
Heath Howard for Congress,Saif Abukeshek and Thiago Ávila are still detained while 34 others are hospitalized in Greece. #SumudUnderAttack #FreePalestine #NHPolitics https://t.co/MnFO55iUZi,en
Clive ✝️is💩means Athiest,"@MirrorPolitics The leader of #LabourfriendsofIsrael is @AndyBurnhamGM \n\nIf you want a bigger fucking #zionist in charge…\n\nThen yes, you be sure to do everything you can to get him in charge…\n\nIf you want a #FreePalestine you won’t ever support him.\n\nThis shit is geopolitics on steroids!",en
Paul Mason,"@questionany1 @doctor_rahmeh @DHUHealthCare @Leic_hospital @gmcuk @WorkersPartyGB @5Pillarsuk @HCWsAC @IrishhcwforPal @UnityNewsNet @Tracking_Power @georgegalloway @BBGRichie Many of my Jewish friends support Palestine, I suppose they're antisemites too? 🤣 nice try filthy genocidal prick! Imagine that the world detests Israel's ongoing genocides, it's about Israel's victims, nobody gives a fuck about your religion! \n#FreePalestine",en
Nyrhalahotep Ⓐ☭ #FreePalestine🔻🇵🇸,@QubiAyan @TheSaviour @VictoryGin2 @boycatapp Is that similar to the NoThanks app? Would they work in unison or do we only need one of them? \n#FreePalestine,en
Corzza,@ahmetgemici2990 #FreePalestine,qme
すいかのたね文庫🍉,わあ♡\n素敵につけてくださっていて嬉しい🍉\n\n#StopGenocide\n#NoWar\n#FreePalestine,ja
Thom McCarty ☘️🔻☭,"@kinsellawarren Globalize the intifada, you fucking cunt.\n\n#FreePalestine 🇵🇸",en
Thom McCarty ☘️🔻☭,"@BBCNews Globalize the intifada, you fucking cunts.\n\n#FreePalestine 🇵🇸",en
Eric Elemen,Nice people 👍 \n\n#FreePalestine,en
Army🕶️,@hakanboyv Hasbunallah wanikmal wakil 🤲🏻 \n#Freepalestine 🇵🇸❤️,in
The Curios Lion🌞🫂❤️,@jimmyfallon @F1 @Max33Verstappen @Isack_Hadjar @redbullracing @FordRacing #FreePalestine,qme
Amira Amy Nur,#freepalestine,qht
P血,悪魔\n#freepalestine,ja
CleanPast,#FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence #FromTheRiverToTheSea #FREEPALESTİNE,qht
CleanPast,#FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence #FromTheRiverToTheSea #FREEPALESTİNE,qht
Cancağazım,#freepalestine IsraelTerrorism ABDTerrorism IsraelTerrorism ABDTerrorism IsraelTerrorism ABDTerrorism IsraelTerrorism ABDTerrorism IsraelTerrorism,da
CleanPast,#FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence #FromTheRiverToTheSea,qht
Harris hakim Ssemambo,#freepalestine,qht
"#FREE PALESTINE #SaveRafah #SaveGaza 🇮🇩",#FreePalestine\n#SaveGaza https://t.co/GwYwjGPzNH,qme
Soul of Palestine,"From Jenin to Rafah, the Palestinian struggle weaves a tapestry of resilience and defiance. Each uprising, a testament to our shared fight against oppression, uniting voices across time and space. Together we rise, fueled by culture and driven by hope. #FreePalestine #Solidarity",en
CleanPast,#FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence #FromTheRiverToTheSea,qht
iqra,@HamdanObaid2007 #FREEPALESTINE\n#FREEGAZA\n#PALESTINE https://t.co/70Sr3ovxfn,qme
CleanPast,#FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence,qht
Mayra Ledesma Arronte 🇯🇴 🙌🏼🇯🇴,Apoyo total a la @gbsumudflotilla ! \nEs despreciable el silencio de los gobiernos del mundo. Los genocidas de @realDonaldTrump y @netanyahu deben estar en la cárcel! \n#AltoAlGenocidioEnPalestina \n#FreePalestine \n@RompevientoTV \n@rompevientotvUS \n@GMTGMexico \n@globalexchange,es
Dr Subroto Roy,It's not a big ask... \n\n--- the Ben Gurion State known as 🇮🇱 needs to write a Constitution for the first time\n--- get some urgent therapy for hallucinations sadism delusions etc \n-- stop thinking of theft and murder of others \n-- #FreePalestine by withdrawing from Hebron Gaza,en
CleanPast,#FromTheRiverToTheSea #FREEPALESTİNE #FreePalestine #StopGenocide #FreePalestine_Now #StopGenocideOfPalestinians #StopTheWarAndViolence,qht
🇹🇷🇵🇸Sönmez TEMUR🇵🇸🇹🇷,🇹🇷🇵🇸🌹Es Selamun Aleykum Ve Rahmetullahi ve Bere katuhu hayırlı huzurlu sabahlar🌹🇵🇸🇹🇷 #freepalestine \n936 gündür zulüm devam ediyor.#FreeDrHussamAbuSafiyah https://t.co/GkLAFBbyQS,tr
SEKRETARIAT PALESTIN MALAYSIA,#FreePalestine #SejarahPalestin #StandWithPalestine #PalestineHistory #StrideforAlQuds,qht
punknomad,"#freepalestine When we say pro-Palestine people are antisemites, it's because of this shit.   They don't care about black lives, they don't care about women and children, only get involved when they can blame jews.",en
abzhas,@zadokq244514 @WhiteHouse 💯 Correct #RejectAIPAC #CeasefireNOW #FreePalestine,en
Emine KILIÇ ERŞAN,#FreePalestine #FreeDrHussamAbuSafiya #DontLeaveGaza #JusticeForDrAbuSafiye #StopIsrael #ZionismIsTerror,qht
Mark Roberts,@march4progress Solidarity ✊ #FreePalestine,es
屋台の珈琲,2,2050743549713600680
Ellie/ Ex IPA TROLL ⭐️NO TO AUKUS ⭐️,🇵🇸 #FreePalestine 🍉FtRttS 🍉 NOW ❗️,de
Mearaj 🇮🇳 ❤️ 🇵🇸,Kindly share * like * retweet * donate * pray\n#FreePalestine 🇵🇸 ....,en
Mearaj 🇮🇳 ❤️ 🇵🇸,Kindly share * like * retweet * donate * pray\n#FreePalestine 🇵🇸 ....,en
LishkaKlein,@lola_l222 @KimDotcom @H0ldFast2Dreams It's almost like giving genocidal maniacs someone else's country was a bad idea #FreePalestine,en
Tom - JOIN A UNION!,"@anexiledjew Fuck off, you genocide-cheerleading, child-murdering scum. \n#IsraelIsATerroristState \n#FreePalestine",en
Mearaj 🇮🇳 ❤️ 🇵🇸,Kindly share * like * retweet * donate * pray\n#FreePalestine 🇵🇸 ....,en
Jordi Sànchez,#FreePalestine #StopGenocide #ProuComplicitat\n\nhttps://t.co/Mnnv78JVyn,qme
Kerry McNamara 🇵🇸,🇵🇸 #FreePalestine 🇵🇸,qme
Yusuf Soule,#FreePalestine @SyracuseU,qme
Hüseyin,@Hamzasharif5750 #FreePalestine🇵🇸,qme
Adam Curlis,@CarolynNoosa Very funny. ‘Globalise the Intifada’ was not chanted at Sydney rallies at all until @ChrisMinnsMP proposed banning it in April of this year. He is inherently anti free speech and must be removed from office. #FreePalestine,en
屋台の珈琲,#日本政府もパレスチナを国家承認しろ\n#レバノン攻撃反対\n#FreePalestine🇵🇸\n#FreeGaza \n#虐殺反対\n♪始まりは５．１５・「ナクバ」\n「テロ撲滅のため」と正当化するけど\n極悪非道なのは自覚してる\nだから真実の報道を何より恐れる　\nジャーナリストを次々暗殺する\nhttps://t.co/B4TWvIVUAr,ja
Wingerr,@Tamer_Alnoaizy @swish8871 😰 . ❤️🇵🇸🍉\n\n#FreePalestine https://t.co/HjvtTBOavU,und
屋台の珈琲,#日本政府もパレスチナを国家承認しろ\n#FreePalestine🇵🇸\n#FreeGaza \n#虐殺反対\n♪始まりは５．１５・「ナクバ」\nたとえハマスが非暴力になっても\nイスラエルは何としても\nガザも乗っ取るつもりさ　\nチェロキー族のときと同じように\nhttps://t.co/B4TWvIVUAr,ja
Amir,@BasedMillwaII @Keir_Starmer @metpoliceuk #FreePalestine 🇵🇸💯\n#gfy,qme
"Chello, 🇵🇸🇱🇧🇾🇪🍉🙏❤️🖤💚🤍",@FranceskAlbs @gsflotilla Release them now\n#FreePalestine https://t.co/41IkF71LgZ,en
屋台の珈琲,#FreePalestine🇵🇸\n#FreeGaza \n#虐殺反対\n#レバノン攻撃反対\n♪始まりは５．１５・「ナクバ」\nシオニスト達が戦争犯罪やりまくり飢饉まで作って民族浄化進めてる\nナチスが秘密裏にやったジェノサイドを\nイスラエルは公然とやり続けてる\nhttps://t.co/B4TWvIVUAr,ja
Lisa Huff ⏳,There are no words to describe the demon that is Ben Gvir. #FreePalestine,en
屋台の珈琲,#日本政府もパレスチナを国家承認しろ\n#FreePalestine🇵🇸\n#FreeGaza \n#レバノン攻撃反対\n♪始まりは５．１５・「ナクバ」\n「屋根のない監獄」での日常的暴行・殺害…\nその結果が１０・７\nそれを利用して再侵略を開始したイスラエル\nあのときハマスを泳がせたんじゃないのか？\nhttps://t.co/B4TWvIVUAr,ja
asadori_Qly,被占領下西岸ジェニン西ズブバ村。イスラエル占領軍が土塁で道路を封鎖。【動画】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
asadori_Qly,被占領下西岸ヘブロンのジャバル・ジャリスを襲撃するイスラエル人入植者たち。【動画2点・子どもたちも引き連れて】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
Caligo,"""There's no such thing as \""Israel\"".\n\n#FreePalestine""",en
lamal1011,#freeamerica\n#freepalestine\n\nhttps://t.co/Xf9DSLeiKS,qme
屋台の珈琲,false,true
asadori_Qly,米＝イスラエルによるイラン、ミナブ学校虐殺で殺された26人の先生。【お写真】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
屋台の珈琲,0,2050736067041714186
asadori_Qly,被占領下エルサレム東アブ・ディスをイスラエル占領軍が襲撃し複数のパレスチナ人を拉致拘禁し暴行。【動画】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
asadori_Qly,被占領下西岸ナブルス北西の町ザワタをイスラエル占領軍が襲撃。【動画】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
asadori_Qly,イスラエル占領軍が被占領下西岸ラマッラー東デイル・ジャリル村を襲撃し催涙ガス弾を発射。【写真】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
Elhamdulillah Müslümanlardanım,#FreePalestine #Gazze #Palestine  #Gaza #GazaGenocide‌,qht
asadori_Qly,ガザ南部ハーン・ユニスのアル＝サトル・アル＝シャルキ地区をイスラエル占領軍が襲撃しパレスチナ人1人を射殺。\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
matheo 🍉,@sererojonathan @TrumpTruthOnX Va te faire enculer #freepalestine,fr
Elhamdulillah Müslümanlardanım,#FreePalestine #Gazze #Palestine  #Gaza #GazaGenocide‌,qht
asadori_Qly,ガザ中部デイル・アル＝バラ東アル＝カスタル塔周辺をイスラエル軍が空爆。\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
asadori_Qly,被占領下西岸ナブルス西の町サッラでイスラエル占領軍がパレスチナ人の住宅を襲撃。【短い動画】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
Khalid🇵🇸🇸🇩,#SavePalestinianPrisoners\n#StopTheExecution\n#FreePalestine\n#HumanRights\n#EndTheInjustice\n#StopTheCrime\n#PalestinianLivesMatter\n#InternationalLaw\n#أنقذوا_أسرى_فلسطين\n#لا_لإعدام_الأسرى\n#الحرية_للأسرى\n#أوقفوا_الجريمة\n#انقذوا_الاسرى\n#صوت_الأسرى,qht
Samharin,@watermelonhye #FreePalestine,qme
ABMD,...par les génocidaires nazi-sionistes ségrégationnistes sataniques GNSS 🇮🇱 et leurs complices des gouvernements nazis des 🇺🇸🇫🇴🇩🇪🇫🇷🇮🇹🇨🇦🇹🇨🇦🇺.\n#freepalestine🇵🇸✌🏿 https://t.co/BKpJs6QVdw,fr
asadori_Qly,被占領下西岸北ラマッラーの町シンジル西グラバをイスラエル人入植者たちが襲撃。【動画】\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
tocodan🍉,#DontStopTalkingAboutGaza\n#NobodyIsFreeUntilPalestineIsFree\n#FreePalestine\n#パレスチナに自由を\n🇵🇸🕊️🙏🐦‍🔥,qme
asadori_Qly,2026年5月2日、被占領下西岸ナブルス南東の町アクラバ郊外を襲撃するイスラエル占領軍を捉えたCCTVの動画。\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
Mr Jones,Would just like to say that the Israeli settler colony has no right to exist. It needs to be destroyed as an attempted state apparatus. Plus all of the trappings of Zionism must be dismantled and obliterated in Palestine and worldwide. #DismantleZionism #FreePalestine,en
小野町子 自由🍉平和,🍉#stopgenocide \n🍉#freepalestine  \n🍉#stopkillchildren\n#ガザの子ども達を守って\n#ガザのお母さんが安心して子育て出来ますように\n今の日本の憲法が好き\n理由は\n#無能で悪質な為政者が出現した時の対策つき\n#非戦🌺\n#非核🌸\n#子どもの幸せ守る🌷\n#自由平等未来への希望🌈\n#今を戦前にさせない力🌳 https://t.co/1hGyqVCfhl,ja
ABMD,"MashaAllah. Les équipes djiboutiennes 🇩🇯 de FREE-PALESTINE 🇵🇸 se sont livrées un superbe duel ce samedi soir du 2-5-26 dans le 17e match de l'année en soutien à la Palestine, soit le 66e match depuis octobre 2024.\n#freepalestine🇵🇸✌🏿 https://t.co/CBknQRIaPh",fr
asadori_Qly,イスラエルは1年以上前に同キャンプを襲撃して何万という住民を追い出し軍事基地化して家屋とインフラを破壊し住民の帰還を認めていない。\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
asadori_Qly,被占領下西岸トルゥかレムのヌール・シャムス難民キャンプで拉致したパレスチナ人Niyaz Jaberさん、Qassemさん、Mohannad Abu Sareesさんの写真をイスラエル占領軍が公開。「許可なしでキャンプに入った」と。\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
hikousen（戦争、ジェノサイド、民族浄化反対）人民,おまけ。\n#FreePalestine \n#stopgenocide \n#stopethniccleansing \n#permanentceasefirenow\nFairuz - Ana La Habibi - Arabic Lyrics  https://t.co/rzCAw7eQ9l……,ja
hikousen（戦争、ジェノサイド、民族浄化反対）人民,さらにこの曲も聴くことで収益がUNRWA USAへ寄付されるそうです。                                                                             \n#FreePalestine \n#stopgenocide \n#stopethniccleansing \n#permanentceasefirenow\nhttps://t.co/RQFuLiYC0H,ja
屋台の珈琲,#反米\n#反トランプ\n#FreePalestine🇵🇸\n#FreeGaza \n#虐殺反対\n\n♪ヒー！トランプ\nヒー！ヒー！ヒッ　トランプ  \nヒットラーと同じ          \n独裁者だ！　\nhttps://t.co/TSyoanHpQQ\n\n♪始まりは５．１５・「ナクバ」\n国連決議さえ無視し続けるイスラエル・アメリカ！\nhttps://t.co/B4TWvIVUAr,ja
hikousen（戦争、ジェノサイド、民族浄化反対）人民,またこの曲も聴くことで収益がUNRWA USAへ寄付されるそうです。                                                                              \n#FreePalestine \n#stopgenocide \n#stopethniccleansing \n#permanentceasefirenow\nhttps://t.co/TyCc1dJl26,ja
Deza,@QudsNen I see nightly raids in Beitunia as tools of control. Israel steals land for Ofer prison to torture and terrorize civilians. International silence fuels this cycle of violence. I demand justice for those under occupation. #FreePalestine,en
nueva cultura,@yousef_ki1 @JorgeEs90930496 •  #FreePalestine 🇵🇸,und
hikousen（戦争、ジェノサイド、民族浄化反対）人民,さあ今日も聴きましょう。\n収益がUNRWA USAへ寄付されるそうです。                                                                               \n#FreePalestine \n#stopgenocide \n#stopethniccleansing \n#permanentceasefirenow,ja
Ters Bayrak,@Ferdi_Karabasan @Gdu49649152 Siyonistler Kassam tugaylarını görünce altlarına işiyorlar savunmasız silahsız sivillere yönelik  barbarlığı yapıyor\n\nZalimler korkak olur 👹\n\nFilistin'e özgürlük 🇵🇸 \n\n#GazaGenocide\n#FreePalestine\n#GazzedeSoykırımDevamEdiyor\n#gazzekatliamı\n#filistinliesirleri̇damediliyor\n#Gazze https://t.co/JtavsWMQOY,tr
asadori_Qly,被占領下エルサレムのキリスト教徒に対するイスラエル人入植者による組織的な暴力がかつてない規模になっているとキリスト教指導者たち。イスラエルはエルサレムで非ユダヤ人を標的として組織的暴力を振るっている。\n\n#StopIsraeliGenocide\n#StopisraelWarCrimes\n#FreePalestine,ja
